"ID","age","race","gender","know","lang","item","response","task"
"127A",48,"White","male","Unknowledgeable","Specific","q_flex3",NA,"flexibility"
"127A",48,"White","male","Unknowledgeable","Specific","q_cat1",0,"category"
"127A",48,"White","male","Unknowledgeable","Specific","q_cat2",1,"category"
"127A",48,"White","male","Unknowledgeable","Specific","q_cat3",0,"category"
"127A",48,"White","male","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"127A",48,"White","male","Unknowledgeable","Specific","q_homo2",2,"homogeneity"
"128A",24,"White","female","Knowledgeable","Specific","K_Check1",1,"know_check"
"128A",24,"White","female","Knowledgeable","Specific","K_Check2",1,"know_check"
"128A",24,"White","female","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"128A",24,"White","female","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"128A",24,"White","female","Knowledgeable","Specific","q_flex1",1,"flexibility"
"128A",24,"White","female","Knowledgeable","Specific","q_flex2",0,"flexibility"
"128A",24,"White","female","Knowledgeable","Specific","q_flex3",0,"flexibility"
"128A",24,"White","female","Knowledgeable","Specific","q_cat1",0,"category"
"128A",24,"White","female","Knowledgeable","Specific","q_cat2",1,"category"
"128A",24,"White","female","Knowledgeable","Specific","q_cat3",1,"category"
"128A",24,"White","female","Knowledgeable","Specific","q_homo1",2,"homogeneity"
"128A",24,"White","female","Knowledgeable","Specific","q_homo2",2,"homogeneity"
"129A",32,"Asian","male","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"129A",32,"Asian","male","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"129A",32,"Asian","male","Unknowledgeable","Specific","U_Check1",0,"unknow_check"
"129A",32,"Asian","male","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"129A",32,"Asian","male","Unknowledgeable","Specific","q_flex1",1,"flexibility"
"129A",32,"Asian","male","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"129A",32,"Asian","male","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"129A",32,"Asian","male","Unknowledgeable","Specific","q_cat1",0,"category"
"129A",32,"Asian","male","Unknowledgeable","Specific","q_cat2",1,"category"
"129A",32,"Asian","male","Unknowledgeable","Specific","q_cat3",0,"category"
"129A",32,"Asian","male","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"129A",32,"Asian","male","Unknowledgeable","Specific","q_homo2",3,"homogeneity"
"12A",29,"White","male","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"12A",29,"White","male","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"12A",29,"White","male","Unknowledgeable","Generic","U_Check1",0,"unknow_check"
"12A",29,"White","male","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"12A",29,"White","male","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"12A",29,"White","male","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"12A",29,"White","male","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"12A",29,"White","male","Unknowledgeable","Generic","q_cat1",0,"category"
"12A",29,"White","male","Unknowledgeable","Generic","q_cat2",1,"category"
"12A",29,"White","male","Unknowledgeable","Generic","q_cat3",0,"category"
"12A",29,"White","male","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"12A",29,"White","male","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"130A",48,"Black or African American","male","Knowledgeable","Specific","K_Check1",1,"know_check"
"130A",48,"Black or African American","male","Knowledgeable","Specific","K_Check2",0,"know_check"
"130A",48,"Black or African American","male","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"130A",48,"Black or African American","male","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"130A",48,"Black or African American","male","Knowledgeable","Specific","q_flex1",0,"flexibility"
"130A",48,"Black or African American","male","Knowledgeable","Specific","q_flex2",1,"flexibility"
"130A",48,"Black or African American","male","Knowledgeable","Specific","q_flex3",0,"flexibility"
"130A",48,"Black or African American","male","Knowledgeable","Specific","q_cat1",1,"category"
"130A",48,"Black or African American","male","Knowledgeable","Specific","q_cat2",1,"category"
"130A",48,"Black or African American","male","Knowledgeable","Specific","q_cat3",0,"category"
"130A",48,"Black or African American","male","Knowledgeable","Specific","q_homo1",4,"homogeneity"
"130A",48,"Black or African American","male","Knowledgeable","Specific","q_homo2",3,"homogeneity"
"131A",27,"Black or African American","male","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"131A",27,"Black or African American","male","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"131A",27,"Black or African American","male","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"131A",27,"Black or African American","male","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"131A",27,"Black or African American","male","Unknowledgeable","Specific","q_flex1",1,"flexibility"
"131A",27,"Black or African American","male","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"131A",27,"Black or African American","male","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"131A",27,"Black or African American","male","Unknowledgeable","Specific","q_cat1",0,"category"
"131A",27,"Black or African American","male","Unknowledgeable","Specific","q_cat2",1,"category"
"131A",27,"Black or African American","male","Unknowledgeable","Specific","q_cat3",1,"category"
"131A",27,"Black or African American","male","Unknowledgeable","Specific","q_homo1",NA,"homogeneity"
"131A",27,"Black or African American","male","Unknowledgeable","Specific","q_homo2",3,"homogeneity"
"132A",66,"White","male","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"132A",66,"White","male","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"132A",66,"White","male","Unknowledgeable","Specific","U_Check1",0,"unknow_check"
"132A",66,"White","male","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"132A",66,"White","male","Unknowledgeable","Specific","q_flex1",1,"flexibility"
"132A",66,"White","male","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"132A",66,"White","male","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"132A",66,"White","male","Unknowledgeable","Specific","q_cat1",0,"category"
"132A",66,"White","male","Unknowledgeable","Specific","q_cat2",0,"category"
"132A",66,"White","male","Unknowledgeable","Specific","q_cat3",0,"category"
"132A",66,"White","male","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"132A",66,"White","male","Unknowledgeable","Specific","q_homo2",3,"homogeneity"
"133A",25,"Black or African American","female","Knowledgeable","Specific","K_Check1",1,"know_check"
"133A",25,"Black or African American","female","Knowledgeable","Specific","K_Check2",1,"know_check"
"133A",25,"Black or African American","female","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"133A",25,"Black or African American","female","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"133A",25,"Black or African American","female","Knowledgeable","Specific","q_flex1",0,"flexibility"
"133A",25,"Black or African American","female","Knowledgeable","Specific","q_flex2",1,"flexibility"
"133A",25,"Black or African American","female","Knowledgeable","Specific","q_flex3",1,"flexibility"
"133A",25,"Black or African American","female","Knowledgeable","Specific","q_cat1",0,"category"
"133A",25,"Black or African American","female","Knowledgeable","Specific","q_cat2",1,"category"
"133A",25,"Black or African American","female","Knowledgeable","Specific","q_cat3",0,"category"
"133A",25,"Black or African American","female","Knowledgeable","Specific","q_homo1",2,"homogeneity"
"133A",25,"Black or African American","female","Knowledgeable","Specific","q_homo2",NA,"homogeneity"
"134A",24,"White","female","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"134A",24,"White","female","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"134A",24,"White","female","Unknowledgeable","Specific","U_Check1",0,"unknow_check"
"134A",24,"White","female","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"134A",24,"White","female","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"134A",24,"White","female","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"134A",24,"White","female","Unknowledgeable","Specific","q_flex3",1,"flexibility"
"134A",24,"White","female","Unknowledgeable","Specific","q_cat1",0,"category"
"134A",24,"White","female","Unknowledgeable","Specific","q_cat2",1,"category"
"134A",24,"White","female","Unknowledgeable","Specific","q_cat3",1,"category"
"134A",24,"White","female","Unknowledgeable","Specific","q_homo1",NA,"homogeneity"
"134A",24,"White","female","Unknowledgeable","Specific","q_homo2",4,"homogeneity"
"135A",21,"Black or African American","female","Knowledgeable","Specific","K_Check1",1,"know_check"
"135A",21,"Black or African American","female","Knowledgeable","Specific","K_Check2",1,"know_check"
"135A",21,"Black or African American","female","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"135A",21,"Black or African American","female","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"135A",21,"Black or African American","female","Knowledgeable","Specific","q_flex1",0,"flexibility"
"135A",21,"Black or African American","female","Knowledgeable","Specific","q_flex2",0,"flexibility"
"135A",21,"Black or African American","female","Knowledgeable","Specific","q_flex3",1,"flexibility"
"135A",21,"Black or African American","female","Knowledgeable","Specific","q_cat1",0,"category"
"135A",21,"Black or African American","female","Knowledgeable","Specific","q_cat2",0,"category"
"135A",21,"Black or African American","female","Knowledgeable","Specific","q_cat3",1,"category"
"135A",21,"Black or African American","female","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"135A",21,"Black or African American","female","Knowledgeable","Specific","q_homo2",3,"homogeneity"
"136A",41,"White","male","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"136A",41,"White","male","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"136A",41,"White","male","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"136A",41,"White","male","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"136A",41,"White","male","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"136A",41,"White","male","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"136A",41,"White","male","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"136A",41,"White","male","Unknowledgeable","Generic","q_cat1",0,"category"
"136A",41,"White","male","Unknowledgeable","Generic","q_cat2",1,"category"
"136A",41,"White","male","Unknowledgeable","Generic","q_cat3",0,"category"
"136A",41,"White","male","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"136A",41,"White","male","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"137A",45,"White","female","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"137A",45,"White","female","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"137A",45,"White","female","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"137A",45,"White","female","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"137A",45,"White","female","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"137A",45,"White","female","Unknowledgeable","Specific","q_flex2",0,"flexibility"
"137A",45,"White","female","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"137A",45,"White","female","Unknowledgeable","Specific","q_cat1",0,"category"
"137A",45,"White","female","Unknowledgeable","Specific","q_cat2",1,"category"
"137A",45,"White","female","Unknowledgeable","Specific","q_cat3",NA,"category"
"137A",45,"White","female","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"137A",45,"White","female","Unknowledgeable","Specific","q_homo2",2,"homogeneity"
"138A",35,"White","male","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"138A",35,"White","male","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"138A",35,"White","male","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"138A",35,"White","male","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"138A",35,"White","male","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"138A",35,"White","male","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"138A",35,"White","male","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"138A",35,"White","male","Unknowledgeable","Specific","q_cat1",0,"category"
"138A",35,"White","male","Unknowledgeable","Specific","q_cat2",0,"category"
"138A",35,"White","male","Unknowledgeable","Specific","q_cat3",0,"category"
"138A",35,"White","male","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"138A",35,"White","male","Unknowledgeable","Specific","q_homo2",3,"homogeneity"
"139A",66,"White","female","Knowledgeable","Specific","K_Check1",1,"know_check"
"139A",66,"White","female","Knowledgeable","Specific","K_Check2",1,"know_check"
"139A",66,"White","female","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"139A",66,"White","female","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"139A",66,"White","female","Knowledgeable","Specific","q_flex1",1,"flexibility"
"139A",66,"White","female","Knowledgeable","Specific","q_flex2",0,"flexibility"
"139A",66,"White","female","Knowledgeable","Specific","q_flex3",0,"flexibility"
"139A",66,"White","female","Knowledgeable","Specific","q_cat1",0,"category"
"139A",66,"White","female","Knowledgeable","Specific","q_cat2",1,"category"
"139A",66,"White","female","Knowledgeable","Specific","q_cat3",0,"category"
"139A",66,"White","female","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"139A",66,"White","female","Knowledgeable","Specific","q_homo2",NA,"homogeneity"
"13A",24,"White","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"13A",24,"White","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"13A",24,"White","female","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"13A",24,"White","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"13A",24,"White","female","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"13A",24,"White","female","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"13A",24,"White","female","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"13A",24,"White","female","Unknowledgeable","Generic","q_cat1",0,"category"
"13A",24,"White","female","Unknowledgeable","Generic","q_cat2",1,"category"
"13A",24,"White","female","Unknowledgeable","Generic","q_cat3",0,"category"
"13A",24,"White","female","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"13A",24,"White","female","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"140A",24,"Black or African American","male","Knowledgeable","Generic","K_Check1",1,"know_check"
"140A",24,"Black or African American","male","Knowledgeable","Generic","K_Check2",1,"know_check"
"140A",24,"Black or African American","male","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"140A",24,"Black or African American","male","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"140A",24,"Black or African American","male","Knowledgeable","Generic","q_flex1",1,"flexibility"
"140A",24,"Black or African American","male","Knowledgeable","Generic","q_flex2",1,"flexibility"
"140A",24,"Black or African American","male","Knowledgeable","Generic","q_flex3",1,"flexibility"
"140A",24,"Black or African American","male","Knowledgeable","Generic","q_cat1",0,"category"
"140A",24,"Black or African American","male","Knowledgeable","Generic","q_cat2",1,"category"
